Hrapx,Hrapy,Lat,Lon,Globvalue
511.5,342.5833,35.6137,-99.931,0.1808
328.1667,646.5833,47.6399,-109.3076,0.1808
611.5833,126.5,27.3731,-96.8042,0.1817
801.9167,513.3333,39.9054,-84.7548,0.1817
425.0833,652.3333,47.6356,-103.5263,0.1817
451.9167,80.5,26.9408,-103.0229,0.1817
485.75,549.0833,43.5107,-100.4049,0.1817
528.5,21.1667,25.1895,-100.3665,0.1817
542.75,71.4167,26.1291,-99.6314,0.1817
467.5833,304.25,34.7106,-102.0249,0.1817
708.0833,423.9167,37.288,-90.4635,0.1817
450.75,658.9167,47.7786,-101.9792,0.1817
625.8333,558.75,43.2869,-92.8386,0.1817
814.25,567.25,41.2893,-83.3203,0.1817
734.25,428.1667,37.4724,-89.1596,0.1817
237.1667,684.6667,48.9189,-115.0973,0.1817
268.25,687.25,49.1989,-113.2325,0.1825
447.9167,639.9167,47.1433,-102.1766,0.1825
489.5833,549.5,43.7562,-100.1577,0.1825
522.9167,548.0833,43.2205,-98.4113,0.1825
394.25,640.8333,47.4042,-105.35,0.1825
204.6667,688.3333,48.8685,-117.1036,0.1825
377.8333,629.9167,47.1472,-106.3058,0.1825
495.25,624.75,46.2553,-99.4674,0.1825
508.8333,558.6667,44.0246,-99.0736,0.1825
404.25,595.3333,45.5654,-104.7592,0.1833
901,241.5,29.5526,-84.7946,0.1833
362.5,634.75,47.2215,-107.2199,0.1833
808.4167,466,38.2699,-85.2383,0.1833
404.25,663.4167,48.1132,-104.7649,0.1833
504.8333,636.75,46.9695,-98.8366,0.1833
588.1667,439.5833,38.3542,-95.8824,0.1833
239.75,687.5,49.0889,-114.9791,0.1833
410.5833,661.3333,48.0472,-104.3844,0.1833
350.8333,637.25,47.2894,-107.9315,0.1833
803.9167,584.9167,42.4703,-83.3356,0.1833
399.6667,645.8333,47.5892,-105.0286,0.1833
529.3333,559.4167,43.8639,-97.9577,0.1833
486.1667,657.75,48.0004,-99.8193,0.1833
250.25,683.1667,48.9259,-114.2914,0.1833
822.9167,442.6667,37.4252,-84.9561,0.1833
803.8333,589.4167,42.5628,-83.2523,0.1833
845.0833,228,29.5372,-87.0703,0.1842
463.5,332.4167,35.2544,-102.1233,0.1842
442.8333,597.8333,45.3147,-102.5543,0.1842
251.25,686.75,49.1041,-114.2693,0.1842
436.5,658.3333,47.9606,-102.8154,0.1842
458.9167,603.0833,45.7655,-101.6484,0.1842
534.9167,74.25,26.234,-99.9092,0.1842
441,666.3333,47.9159,-102.5578,0.185
225.5,688.6667,49.0358,-115.8528,0.185
502.4167,542.1667,43.1431,-99.5281,0.185
461.8333,605.8333,45.7744,-101.47,0.185
211.4167,688.9167,48.9774,-116.709,0.185
395.8333,658.4167,47.7661,-105.2745,0.185
496.5833,574,44.4429,-99.6623,0.185
442.9167,290.4167,34.3879,-103.1309,0.185
497.3333,560.0833,43.5169,-99.7628,0.185
423.25,641.1667,47.3974,-103.6084,0.185
365.3333,649.4167,47.6671,-107.0955,0.185
630.25,558.5,43.0878,-92.6733,0.185
450.9167,255.9167,33.1327,-102.8392,0.1858
214.9167,688,48.9456,-116.4846,0.1858
614.5833,563.9167,43.1275,-93.4424,0.1858
555.5,538.9167,43.1458,-96.6943,0.1858
819.8333,465.5833,38.2254,-84.7219,0.1858
433.5,661.1667,48.3021,-102.9956,0.1858
483,551.0833,43.5596,-100.5388,0.1858
900.5833,240,29.5217,-84.8289,0.1858
752.8333,431.3333,37.277,-88.3492,0.1858
255.8333,687.75,49.1149,-113.9973,0.1858
802.5,586.5833,42.4903,-83.372,0.1858
839.4167,604.8333,42.6484,-81.2181,0.1858
419.75,631,47.1276,-103.8405,0.1858
798.1667,573.4167,41.7337,-83.9405,0.1858
522.75,628.8333,46.4872,-97.8596,0.1858
422.0833,620.75,46.5335,-103.7139,0.1867
798.1667,563.8333,41.8477,-84.011,0.1867
440.0833,665.6667,48.103,-102.5941,0.1867
395.1667,667.0833,48.1962,-105.3324,0.1867
869.4167,596.5,42.0109,-79.9704,0.1867
454.0833,550.8333,43.9038,-102.0681,0.1867
845.5833,600.25,42.3854,-81.0196,0.1867
842.5833,580.75,41.8225,-81.5679,0.1867
533,550.3333,43.1474,-97.8351,0.1867
636.5833,455.6667,38.1669,-93.526,0.1867
469.5,312.5833,35.0717,-101.9166,0.1867
642.25,451.8333,38.2486,-93.2483,0.1867
540.1667,15.1667,24.9627,-99.9653,0.1875
539.6667,12.9167,24.8911,-99.9903,0.1875
478,656.0833,47.7902,-100.3423,0.1875
710.8333,430.1667,37.6128,-90.1992,0.1875
489.1667,608.1667,45.7148,-99.9051,0.1875
870,230.9167,29.5324,-86.088,0.1875
488.9167,330.25,35.4319,-100.9862,0.1875
683.6667,422.1667,37.2536,-91.5966,0.1875
862,242.4167,30.1448,-86.2314,0.1875
336.25,633.3333,47.3012,-108.786,0.1875
375.6667,643.1667,47.4769,-106.4484,0.1875
373.8333,642,47.4278,-106.5549,0.1875
496.25,619.3333,46.0795,-99.4267,0.1875
427.3333,666.4167,48.2803,-103.3649,0.1875
763.5,560.9167,41.7189,-85.8526,0.1875
463.0833,551.1667,43.4143,-101.635,0.1875
360.75,647.8333,47.5638,-107.3504,0.1883
353.3333,656.9167,47.8526,-107.832,0.1883
498.3333,89.9167,26.8748,-101.2228,0.1883
489.5833,271.75,33.5552,-101.1578,0.1883
806.25,566.25,41.863,-83.5784,0.1883
735.9167,459.1667,38.2549,-88.7524,0.1883
589.4167,409.3333,37.5632,-95.9874,0.1883
263.9167,686.5,49.0283,-113.4881,0.1883
574.9167,565.5833,43.7074,-95.4265,0.1883
483.25,271.0833,33.5802,-101.4285,0.1883
452.9167,668,48.2482,-101.8002,0.1883
395,635.0833,47.2018,-105.3043,0.1883
438.5,262.25,33.4223,-103.3569,0.1892
835.75,583.5,42.0211,-81.8342,0.1892
538.75,13.5833,24.9153,-100.021,0.1892
806.0833,556.0833,41.5087,-83.7776,0.1892
811.9167,599.8333,42.7154,-82.6627,0.1892
825.8333,595.1667,42.476,-82.0733,0.1892
485.4167,654.8333,47.8802,-99.8805,0.1892
534.4167,10.5833,24.8302,-100.1854,0.1892
455.6667,535.8333,43.184,-102.0548,0.1892
829.1667,216.5833,29.4325,-87.7956,0.1892
619.8333,421.6667,37.4109,-94.5732,0.1892
445.0833,597.75,45.4717,-102.4452,0.1892
500.6667,320.25,35.2173,-100.509,0.1892
807.5833,566.9167,41.8376,-83.5038,0.1892
358.6667,638.1667,47.4201,-107.4677,0.19
396.25,659.8333,47.9901,-105.2482,0.19
423.75,212.9167,31.7279,-104.0337,0.19
468.0833,659,47.8106,-100.9521,0.19
426.75,319.0833,35.1786,-103.8039,0.19
527.25,607.8333,45.5289,-97.7631,0.19
639.0833,442.9167,38.2858,-93.4164,0.19
873.25,231.3333,29.492,-85.9616,0.19
597.75,460.5833,38.3379,-95.3561,0.19
448.8333,254.25,33.0975,-102.9331,0.19
805.3333,583.9167,42.3953,-83.2823,0.19
534.5833,636.8333,46.8149,-97.1115,0.19
443.4167,665.75,48.1879,-102.4036,0.19
539.25,332,35.216,-98.7279,0.19
353.8333,649.8333,47.6472,-107.774,0.1908
223.1667,687.25,49.0163,-115.9808,0.1908
453.75,87.8333,27.1756,-102.9338,0.1908
805.3333,190.4167,28.6863,-88.9816,0.1908
212.5,689.9167,48.9678,-116.6522,0.1908
214.5833,688.1667,48.9422,-116.5067,0.1908
801.75,582.5833,42.3885,-83.4859,0.1908
556,565.4167,44.0148,-96.4773,0.1908
520.4167,315,34.8386,-99.6819,0.1908
537.6667,11.8333,24.8616,-100.0652,0.1908
706.5,436.1667,37.3685,-90.4626,0.1908
520.0833,96.1667,27.0741,-100.3983,0.1908
769,441.0833,37.623,-87.4354,0.1908
486,664.75,48.1472,-99.8182,0.1908
804.8333,581.4167,42.3489,-83.3591,0.1908
413.25,295.6667,34.7835,-104.4394,0.1908
380.5833,647.75,47.6318,-106.1896,0.1917
419.8333,665.1667,47.9641,-103.8277,0.1917
518.0833,553.0833,43.2309,-98.6443,0.1917
815,531.4167,40.3271,-83.8343,0.1917
428.75,658.5,48.0593,-103.2818,0.1917
753.1667,457.9167,38.1779,-87.9215,0.1917
289.4167,685.75,49.2318,-111.9254,0.1917
499.5833,98.75,27.2081,-101.1606,0.1917
532.0833,64.3333,26.2454,-100.0734,0.1917
313.9167,646.25,47.678,-110.1659,0.1917
529.5833,561.3333,43.9138,-97.9331,0.1917
823.25,597.0833,42.6648,-82.1602,0.1917
882,236.75,29.5926,-85.5638,0.1925
456.75,597.6667,45.4383,-101.7818,0.1925
400,654.5833,47.7827,-105.0233,0.1925
411.1667,638.6667,47.4469,-104.3372,0.1925
581.5,628.5,46.1673,-94.495,0.1925
813.1667,583.9167,42.3206,-82.9094,0.1925
669.5833,136.5,27.3411,-94.5725,0.1925
511.4167,261.6667,33.0624,-100.2498,0.1925
803.8333,530.9167,40.4612,-84.3661,0.1925
463.0833,305.9167,34.7453,-102.2187,0.1925
432.5833,632.4167,47.1036,-103.0834,0.1933
410.4167,653.5,47.7585,-104.3986,0.1933
256.25,682.9167,48.9517,-113.9249,0.1933
420.25,656.4167,47.787,-103.8107,0.1933
524.75,22.25,25.2312,-100.4986,0.1933
438.8333,264.4167,33.4933,-103.3391,0.1933
870.5833,550.75,40.4627,-80.8781,0.1933
432.0833,646.4167,47.605,-103.0895,0.1933
365.0833,632.4167,47.1723,-107.0697,0.1933
746,210.9167,30.1808,-91.0393,0.1933
458.8333,47.9167,26.1118,-102.8466,0.1933
549.5,565.0833,44.1152,-96.8299,0.1933
414.3333,637.25,47.2089,-104.1675,0.1933
408.4167,643,47.3504,-104.4963,0.1933
432.4167,626.6667,46.5296,-103.081,0.1933
798.1667,584.6667,42.5272,-83.6204,0.1933
456.8333,658.75,48.0212,-101.5934,0.1933
388.9167,634.25,47.2925,-105.6582,0.1933
557.6667,342.75,35.4679,-97.8638,0.1933
623.8333,423.9167,37.4503,-94.3693,0.1933
559.9167,70.0833,26.0702,-99.004,0.1933
649,93.25,26.4661,-95.6005,0.1933
224.5,690.1667,48.9952,-115.9267,0.1942
482.1667,55.1667,26.012,-101.9321,0.1942
806.1667,539.5,40.5648,-84.1519,0.1942
466.5833,660,47.9738,-101.0024,0.1942
595.9167,588.3333,44.5504,-94.1194,0.1942
825.9167,584.5,42.1492,-82.2871,0.1942
799.5833,583.4167,42.4496,-83.5766,0.1942
376.8333,633.75,47.198,-106.3801,0.1942
503.6667,557.75,43.9697,-99.3616,0.1942
574.8333,344.8333,35.4718,-97.0888,0.1942
343.5,680.9167,49.3133,-108.5558,0.1942
389.9167,644,47.5432,-105.6096,0.1942
561.3333,104.75,26.9731,-98.7995,0.1942
603.4167,554.1667,43.324,-94.0557,0.195
274.8333,680.1667,48.9652,-112.7711,0.195
765,456.25,38.2346,-87.3884,0.195
794.5833,228.5833,30.363,-88.9727,0.195
612.25,53.5833,25.5106,-97.1676,0.195
386.4167,668.1667,48.244,-105.8534,0.195
858.0833,206.75,28.666,-86.8429,0.195
399.5,643.4167,47.4107,-105.0326,0.195
434.75,236,32.4631,-103.5555,0.195
501.4167,98.0833,27.1748,-101.091,0.1958
817.25,587.0833,42.3329,-82.6509,0.1958
690.75,420.1667,37.4875,-91.2304,0.1958
692.9167,492.6667,39.8998,-90.2764,0.1958
477.8333,577.9167,44.8197,-100.6767,0.1958
389.1667,634.3333,47.1626,-105.6494,0.1958
635.5,556.5,43.2503,-92.3371,0.1958
424,659.4167,48.0893,-103.564,0.1958
457.6667,631.9167,47.0337,-101.6137,0.1958
826.4167,441.75,37.3475,-84.8183,0.1958
663.5,594.4167,44.5277,-90.3798,0.1958
423.75,656.4167,47.8044,-103.5955,0.1958
517.5833,656.4167,47.77,-97.9592,0.1958
590.25,566.5,43.269,-94.6975,0.1958
482.9167,307.5833,34.7826,-101.3424,0.1958
465.25,664.1667,48.2326,-101.0737,0.1958
511.9167,560.5,44.0609,-98.8952,0.1967
697,77.75,25.5568,-93.9499,0.1967
827.1667,571.25,41.7016,-82.4873,0.1967
552.9167,67,25.9799,-99.2715,0.1967
834.5833,440.75,37.2054,-84.4795,0.1967
772.1667,218.0833,30.1834,-89.9541,0.1967
704.1667,79.0833,25.5692,-93.6823,0.1967
579,103.5833,27.0044,-98.1566,0.1967
623.4167,114,26.9391,-96.4295,0.1967
520,263,33.1623,-99.8899,0.1967
772.5,575.6667,42.5343,-85.0419,0.1967
259.8333,684.5,49.1104,-113.7248,0.1967
830.5,532.0833,40.3108,-83.0794,0.1967
441.8333,655.9167,47.8073,-102.4981,0.1967
806.5,587.25,42.4868,-83.1678,0.1967
910.8333,243.25,29.5064,-84.4046,0.1967
690.4167,427.9167,37.2968,-91.2854,0.1975
194.5833,690.0833,48.9005,-117.7389,0.1975
810.25,572.75,41.9697,-83.2665,0.1975
479.6667,607.6667,45.7275,-100.4597,0.1975
613.8333,46,25.2521,-97.1474,0.1975
463,667.4167,48.2165,-101.2089,0.1975
823.5,466.75,38.2155,-84.5402,0.1975
652.8333,416.9167,37.5533,-93.0032,0.1975
555.9167,532.5833,42.9155,-96.715,0.1975
339.25,651.3333,47.6584,-108.658,0.1975
493.0833,575.0833,44.4024,-99.8284,0.1975
393.5833,661.0833,48.03,-105.4072,0.1975
710.6667,372.4167,35.4928,-90.8933,0.1975
826.6667,220.0833,29.6458,-87.8454,0.1975
551.9167,383.6667,36.9307,-97.8661,0.1975
692.25,415.1667,37.2496,-91.222,0.1975
758.4167,543,41.1844,-86.4064,0.1975
521.6667,559.4167,43.8931,-98.3674,0.1975
805.5833,568.1667,41.8948,-83.5747,0.1975
528.0833,547.5833,43.4229,-98.1062,0.1975
902.0833,243.25,29.6044,-84.7297,0.1983
422.3333,652.25,47.7976,-103.6761,0.1983
750.5,551.0833,41.8454,-86.5767,0.1983
448.8333,607.4167,45.9653,-102.1931,0.1983
766.0833,575.5,42.6015,-85.3602,0.1983
697.9167,420.25,37.3715,-90.904,0.1983
782.8333,556,41.7866,-84.8945,0.1983
847.75,228,29.6403,-86.9596,0.1983
254.0833,682.25,48.9697,-114.054,0.1983
497.0833,48.5,26.047,-101.4387,0.1983
392.75,637.5833,47.2686,-105.436,0.1983
418,256.25,33.3512,-104.2522,0.1992
489.1667,632.3333,46.8638,-99.7752,0.1992
250.9167,686.9167,49.0764,-114.2869,0.1992
284.75,688.3333,49.3114,-112.2339,0.1992
388.0833,651.6667,47.624,-105.7214,0.1992
545.3333,265.9167,33.0943,-98.8032,0.1992
820.6667,554.6667,41.2673,-83.1141,0.1992
492.25,634,46.9309,-99.5824,0.1992
612.1667,51,25.4121,-97.1815,0.1992
773.75,552.1667,41.3318,-85.5044,0.1992
431.8333,259.25,33.3867,-103.654,0.2
608.4167,450.0833,38.2911,-94.9056,0.2
856.6667,536.6667,40.1592,-81.7923,0.2
546.1667,400.1667,37.5716,-98.0612,0.2
220.1667,688.5833,48.9159,-116.1663,0.2
461.5,550.0833,43.8296,-101.6703,0.2
342.1667,670.6667,48.3335,-108.5465,0.2
474.0833,443.3333,38.7083,-101.3618,0.2
461.9167,666,48.074,-101.2846,0.2
757.1667,559.4167,41.7964,-86.1685,0.2
480,574.4167,44.5824,-100.5718,0.2
526.5,355.0833,35.8286,-99.2107,0.2008
461.5,207.5,31.3436,-102.481,0.2008
804.0833,550.25,41.3884,-83.9792,0.2008
237,689.3333,49.1595,-115.1641,0.2008
703,445.1667,38.3672,-90.3424,0.2008
604.75,357.5833,35.4251,-95.7007,0.2008
826.8333,581.5,42.0287,-82.3031,0.2008
445.4167,294.5,34.6396,-103.0246,0.2008
710.5833,461.25,38.1478,-89.9797,0.2008
513.5833,292.1667,34.173,-100.0498,0.2008
592.75,569,44.0416,-94.4768,0.2017
539.75,439.0833,38.3297,-98.2001,0.2017
640.1667,219.75,30.9844,-95.1626,0.2017
785.1667,580.4167,42.574,-84.335,0.2017
249.1667,688.25,49.1453,-114.411,0.2017
514.75,555.1667,43.8171,-98.7783,0.2017
478.4167,318.75,35.0358,-101.4917,0.2017
246,683.8333,48.959,-114.5544,0.2017
466.8333,300.75,34.6757,-102.0597,0.2017
840.9167,469.1667,38.1057,-83.7295,0.2017
474.5833,326.75,35.2503,-101.64,0.2017
867.6667,539.4167,40.1078,-81.2387,0.2017
835.5,584.5,42.0435,-81.8269,0.2017
707,216.25,30.6145,-92.5231,0.2017
415,643.9167,47.458,-104.1177,0.2017
384.5,668.1667,48.2923,-105.9571,0.2017
405.1667,633.9167,47.2319,-104.6943,0.2017
496.25,574.1667,44.5086,-99.6731,0.2025
767.5,551.5,41.8154,-85.7121,0.2025
527.6667,319.5,35.0348,-99.3287,0.2025
742.6667,451.9167,38.2064,-88.4451,0.2025
755.8333,567.3333,42.4798,-86.0087,0.2025
446.6667,323.5,35.3622,-102.8966,0.2025
465.5,622,46.5477,-101.195,0.2025
798.9167,228,30.301,-88.8123,0.2025
520,667.75,48.1591,-97.7514,0.2025
744.25,173.75,27.9264,-91.4957,0.2025
720.75,586.5,43.0099,-87.6359,0.2025
512.75,316.5,34.7184,-100.0103,0.2025
432.75,654.8333,47.8225,-103.0683,0.2025
370.75,646.75,47.5244,-106.7557,0.2025
528.5,29,25.4432,-100.3435,0.2025
581.9167,446.4167,38.3272,-96.17,0.2025
485.8333,558.75,44.0183,-100.3128,0.2025
462.25,633.0833,46.9613,-101.3387,0.2025
395.9167,608.5833,46.014,-105.2129,0.2033
458.0833,310.3333,34.8543,-102.4273,0.2033
786.6667,571.8333,41.8281,-84.5224,0.2033
801.0833,583.8333,42.4672,-83.4948,0.2033
570.5833,552.3333,43.6079,-95.7982,0.2033
524.6667,68.75,26.0997,-100.3072,0.2033
444.6667,315.3333,35.3255,-103.0182,0.2033
387.75,634.3333,47.1593,-105.7329,0.2033
737.25,427.25,37.4063,-89.0341,0.2033
311.1667,684.75,49.3497,-110.5756,0.2033
556.9167,298.25,34.1098,-98.1651,0.2033
812.75,193.0833,28.5751,-88.6881,0.2033
827.1667,591.0833,42.3546,-82.0947,0.2033
419.5833,666.25,48.3202,-103.833,0.2033
428.75,629,46.9851,-103.3106,0.2033
572.1667,572.5,44.2488,-95.5533,0.2033
482,659.25,47.9285,-100.083,0.2033
451.75,208.5,31.3783,-102.872,0.2033
448.5833,659.6667,47.8007,-102.1088,0.2033
513,565.25,44.1748,-98.8179,0.2033
480.5833,662.4167,48.0241,-100.1528,0.2033
424.25,657.3333,48.007,-103.5528,0.2033
631.8333,549.75,42.7973,-92.5592,0.2042
607.0833,463.25,38.3026,-94.8887,0.2042
439.4167,659.1667,48.1008,-102.6375,0.2042
425,663.75,47.9424,-103.5267,0.2042
818.8333,579.5,42.0949,-82.7221,0.2042
752.1667,558.3333,41.803,-86.4267,0.2042
516.3333,562.75,43.7434,-98.5851,0.2042
509.1667,549,43.3624,-99.1473,0.2042
854.5,593.4167,42.1143,-80.7391,0.2042
467.9167,599,45.4182,-101.1361,0.2042
228.9167,686.5833,48.9223,-115.6174,0.2042
468.75,555.1667,43.927,-101.2612,0.2042
276.4167,688.75,49.2792,-112.7466,0.2042
391.8333,658.1667,48.019,-105.5184,0.2042
387,652.3333,47.6851,-105.7952,0.2042
757.3333,540.3333,41.1277,-86.4816,0.205
530.1667,70.25,26.1339,-100.0997,0.205
539.75,562.1667,44.0774,-97.3743,0.205
833.3333,533.4167,40.3776,-82.9224,0.205
250.75,686.3333,49.014,-114.2929,0.205
821.5833,555.5833,41.316,-83.0509,0.205
818.5833,556.1667,41.3644,-83.1829,0.205
797.8333,571.0833,42.0567,-83.8931,0.205
502.25,307.25,34.6769,-100.5002,0.205
452.3333,560.25,43.2352,-102.1852,0.205
556.4167,108,27.1412,-98.9696,0.205
834.8333,506.75,39.4747,-83.3417,0.205
433.5833,646.6667,47.5175,-103.0075,0.205
890.4167,239.5833,29.6289,-85.2105,0.205
686.9167,396,36.5833,-91.6527,0.205
813.4167,229.8333,30.1584,-88.2341,0.205
515,322.9167,35.0707,-99.8759,0.2058
472.6667,573.1667,44.5729,-100.9738,0.2058
553.8333,83.9167,26.2696,-99.1559,0.2058
530.25,626.8333,46.1172,-97.4422,0.2058
813.25,216.5833,29.6826,-88.3929,0.2058
515,588.9167,44.8387,-98.5658,0.2058
701.0833,75.25,25.4503,-93.8197,0.2058
569.4167,539,43.0684,-95.9579,0.2058
372.8333,630.25,47.2156,-106.6117,0.2058
608.4167,542.5833,42.955,-93.8871,0.2058
446.3333,629.8333,47.0051,-102.2839,0.2058
422.5,666.4167,48.3561,-103.6561,0.2067
941,84.75,22.2297,-86.2672,0.2067
424.1667,659.25,47.8333,-103.5648,0.2067
868.25,230.1667,29.5267,-86.1633,0.2067
450.3333,591.8333,45.3056,-102.1557,0.2067
796,569.3333,42.0007,-84.0149,0.2067
612.4167,572.25,43.9745,-93.387,0.2067
563.4167,556.9167,43.5971,-96.1565,0.2067
705.6667,495.25,40.0162,-89.6114,0.2067
837.9167,224.5833,29.6503,-87.3697,0.2067
757.5833,484.75,39.4053,-87.2758,0.2067
409.8333,602.1667,45.6392,-104.4304,0.2075
393.9167,626.25,46.9928,-105.3593,0.2075
654.5,64.1667,25.4849,-95.573,0.2075
419.0833,649.8333,47.644,-103.872,0.2075
433.6667,651.9167,47.7486,-103.0015,0.2075
815.25,580,42.1992,-82.8844,0.2075
502.25,328.9167,35.1941,-100.4316,0.2075
713.6667,552.0833,41.6128,-88.4644,0.2075
443.5833,609.6667,45.9688,-102.4894,0.2075
407.3333,660.4167,48.0708,-104.564,0.2075
798.3333,182.25,27.8921,-89.3948,0.2075
814.0833,529.75,40.5089,-83.8804,0.2075
393.1667,661.4167,47.9036,-105.4419,0.2075
439.1667,308.6667,34.9625,-103.2749,0.2075
805.5833,518.4167,40.0242,-84.5002,0.2075
807.1667,594.9167,42.7509,-82.9855,0.2083
584,105.9167,26.9758,-97.9468,0.2083
554.0833,535,43.0307,-96.7932,0.2083
499.25,557.5833,43.4088,-99.6698,0.2083
512.5833,258.5833,33.0384,-100.217,0.2083
548.25,564.25,43.9378,-96.9064,0.2083
479.0833,660.0833,47.7618,-100.2868,0.2083
500.5833,553.5833,43.5726,-99.5897,0.2083
613.8333,52.9167,25.4785,-97.113,0.2083
458.4167,591.8333,45.3007,-101.7071,0.2083
780.3333,572.0833,42.3831,-84.7245,0.2083
423.9167,216,31.9028,-104.0301,0.2083
1537.75,194.3333,18.1534,-66.0355,0.2083
509.3333,443.4167,38.1845,-99.6993,0.2083
420.4167,602.75,45.6776,-103.822,0.2083
598.6667,352.75,35.3878,-96.017,0.2092
784,563.0833,41.5431,-84.8241,0.2092
493.25,300.6667,34.4963,-100.9132,0.2092
436.25,658.0833,47.7741,-102.8483,0.2092
846.25,546.4167,40.4441,-82.1141,0.2092
468.25,625.4167,46.7959,-101.026,0.2092
856.0833,229.9167,29.6714,-86.6186,0.2092
583.75,538.25,42.984,-95.2113,0.2092
676.6667,456.6667,38.2638,-91.5981,0.2092
536.0833,574.5833,44.3761,-97.4964,0.2092
488,554.6667,43.9536,-100.2262,0.2092
446.6667,272.8333,33.6307,-103.01,0.2092
802.25,464,38.2605,-85.549,0.2092
518.5833,431.5833,38.1752,-99.2688,0.2092
519.5833,261.4167,33.0594,-99.9105,0.2092
594.4167,565.5,43.8245,-94.4192,0.2092
698.1667,447.0833,38.3246,-90.5599,0.2092
551.1667,348.75,35.6053,-98.1252,0.2092
506.5833,552.6667,43.5247,-99.2682,0.2092
673.0833,363.75,35.5267,-92.6214,0.21
903.0833,242.6667,29.5767,-84.7003,0.21
442.5833,642.1667,47.5065,-102.4726,0.21
479.25,611.6667,45.9279,-100.4564,0.21
291.5833,687.25,49.2725,-111.803,0.21
483.5833,203.8333,31.2034,-101.5823,0.21
393.4167,204.75,31.448,-105.2895,0.21
513,555.5833,43.9167,-98.8615,0.21
252,684.5,49.0487,-114.2023,0.21
583.6667,586.75,44.6133,-94.7935,0.21
608.5833,548.25,43.026,-93.8174,0.21
833.1667,552.4167,41.0544,-82.5679,0.21
530.4167,270.3333,33.3069,-99.4115,0.21
432.6667,256,33.2086,-103.6141,0.21
794.4167,569.25,41.8819,-84.1301,0.21
553.1667,581.8333,44.5866,-96.5088,0.21
800.0833,579.75,42.3698,-83.6232,0.21
634.5,514.1667,41.0053,-92.8413,0.21
473.25,618.4167,46.1047,-100.7595,0.21
488.1667,555.8333,43.9066,-100.2067,0.2108
695.25,452.75,38.3187,-90.6917,0.2108
828.25,572.5,41.7511,-82.4098,0.2108
432.9167,631.5,47.0742,-103.0657,0.2108
819.6667,558.0833,41.3991,-83.0971,0.2108
527.3333,557.75,43.5619,-98.1213,0.2108
500.75,554,43.856,-99.5396,0.2108
419.75,650.75,47.6823,-103.831,0.2108
535.8333,20.0833,25.1346,-100.1056,0.2108
481.25,554.5,43.4637,-100.6574,0.2117
566.6667,563.5,43.6745,-95.8889,0.2117
751.5,544.25,41.4016,-86.7096,0.2117
853.4167,582.3333,41.7709,-81.0231,0.2117
615.4167,343.3333,35.2868,-95.3105,0.2117
552.0833,331.5833,35.1817,-98.1817,0.2117
413.3333,635.5833,47.1231,-104.224,0.2117
737.6667,214.5,30.2212,-91.3324,0.2117
706.0833,569.1667,42.9747,-88.5019,0.2117
767.3333,435.75,37.2321,-87.646,0.2117
481.3333,304,34.7472,-101.4199,0.2117
846.5833,226.6667,29.5872,-87.0204,0.2117
518.0833,628.0833,46.4491,-98.1359,0.2117
605.8333,324.1667,34.8026,-95.8833,0.2117
452.5833,630.4167,46.888,-101.9057,0.2117
759.8333,555.25,42.0092,-86.0212,0.2125
679.1667,529.6667,41.1576,-90.4414,0.2125
534.1667,577.8333,44.4652,-97.5701,0.2125
795.25,182,27.9879,-89.5024,0.2125
253.5833,684.5833,48.9623,-114.1031,0.2125
693.9167,430.4167,37.3968,-91.0398,0.2125
470.6667,302.1667,34.7464,-101.9015,0.2125
805.9167,546.25,41.1745,-83.9652,0.2125
569.0833,68.1667,25.9975,-98.6763,0.2125
